source_type,raw_text,language,event_date,label_gpt
stackoverflow,"wide character in print syswrite from net::ftpserver, ancient library & cms bug",perl,2024,web backend
stackoverflow,how does sorting a vector of references to references of str work on the strings rather than the outermost references?,rust,2024,data_ai
stackoverflow,"mcp sdk tool parameter validation error - ""expected object, received string"" with zod schema (works in cursor, fails in flowise)",typescript,2025,developer tools
stackoverflow,"tippy.js: ""uncaught referenceerror: process is not defined"" when running with importmaps in rails 8 with no bundler","ruby, javascript",2025,web frontend
stackoverflow,how to resolve conflicts and incompatibilities between the linux kernel 6.1 headers and the clang when compiling ebpf lsm program?,c,2025,embedded
stackoverflow,"trouble when setting up jquery when installed as a npm dependency in laravel app for making it available on global scope,by bundling assets with vite",javascript,2024,web frontend
stackoverflow,"how do i create a com object with child objects without displaying the base methods, equals(), gethashcode(), gettype(), tostring() in intellisense?",c#,2024,developer tools
stackoverflow,is there a way to organize a group of rows by size and then throw a flag if any of them are within a specific threshold of each other?,r,2024,data_ai
stackoverflow,"on shopware 6 i would like to know how to prevent an item from coming into my cart based on ""custom name"" added to it",php,2024,web backend
stackoverflow,how do these 2 string buffers interact? why does the internal logger buffer append to the buffer i dynamically allocate in main,c,2025,embedded
stackoverflow,"issue with file upload using filereader: ""domexception: a requested file or directory could not be found at the time an operation was processed",javascript,2024,web frontend
stackoverflow,why is casting from an unsigned int to a struct that consists of bitfields making up an unsigned int not allowed?,c,2025,embedded
stackoverflow,"settransform visually incorrect for a reflected image (translated/rotated/scaled), but matrixtransform applied to the original coordinates works",javascript,2025,embedded
stackoverflow,"love2d is giving me an error for a nil value, though it was working fine before i added images to my sprites",lua,2023,game
stackoverflow,lua_tostring() function return null with a boolean value,"c, lua",2025,developer tools
stackoverflow,hilt dependancy issue: expected @androidentrypoint to have a value. did you forget to apply the gradle plugin? (com.google.dagger.hilt.android),kotlin,2025,mobile
stackoverflow,"how to extend existing types with methods in lua, similar to swift extensions or javascript prototypes?",lua,2024,developer tools
stackoverflow,"golang grpc client panics with ""invalid memory address"" when connecting to unix socket",go,2025,web backend
stackoverflow,"i'm building an app in vendure, trying out the requestpasswordreset api call, i get a response saying success, but nothing get's triggered, why?",typescript,2024,web backend
stackoverflow,why do recent versions of rust allow a `match` expression to return a reference to a temporary?,rust,2025,developer tools
stackoverflow,"gradle 8 plugin-publish fails with ""class org.gradle.api.internal.provider.defaultsetproperty cannot be cast to class java.util.collection"" error",kotlin,2023,developer tools
stackoverflow,why does milvus go rowbasedinsertoption conflict with function-generated sparse vector fields?,go,2025,data_ai
stackoverflow,azure openai phi-4-multimodel-instruct: 'auto' tool choice error when using runtools() method that worked with gpt-4o,typescript,2025,data_ai
stackoverflow,weird behaviour of java ffm on windows platform when creating upcalls accepting both structure and pointer parameters,"java, c",2025,embedded
stackoverflow,"useinfinitequery fails on react native with ""observer.getcurrentresult is not a function"" error in @tanstack/react-query ^5.66.3 or higher",javascript,2025,mobile
stackoverflow,in rust how do i run an executeable interactively so i can input and recieve output multiple times all as one process?,rust,2023,developer tools
stackoverflow,golang benchmarks involving goroutines show higher than expected allocations when controlling the timer manually,go,2025,data_ai
stackoverflow,i get a 'testcontextfactory is null' error when running a citrusframework(4.3.3) junit5 test (within a springboot app). how to resolve this issue,java,2024,testing_qa
stackoverflow,custom lua plugin in kong failed to properly send http request to spring boot rest api (or the other way around),lua,2024,web backend
stackoverflow,"in jetpack compose, how can i prevent horizontalpager from scrolling when swiping left or right on the edge of the screen?",kotlin,2025,mobile
stackoverflow,"how to print colored text to the terminal, but non-colored to the file with the same perl statement?",perl,2023,developer tools
stackoverflow,failed to instantiate [org.springframework.security.web.securityfilterchain]: since more than one mappable servlet in your servlet context:,java,2025,security
stackoverflow,"how to generate a table calculates patient-years at risk& incidence rate per 100 patient-years, grouped by soc/pt",r,2025,data_ai
stackoverflow,"is it possible to get an s3 object, manipulate the file using php, then place it back into the s3 bucket without saving anything on the server?",php,2024,web backend
stackoverflow,android / kotlin + hilt: a failure occurred while executing org.jetbrains.kotlin.gradle.internal.kaptwithoutkotlinctask$kaptexecutionworkaction,kotlin,2023,mobile
stackoverflow,testing graceperiod behavior in kafkastreams kstream-kstream join with topologytestdriver,scala,2023,testing_qa
stackoverflow,how to avoid undefined behavior after deleting memory pointed to by a pointer in c++ when using multiple pointers assigned to same memory loacation?,c++,2023,embedded
stackoverflow,"optimize this code which keeps values in an array if they match a given range, and nearby values also match the given range, removing all other values",python,2024,data_ai
stackoverflow,how to load/play an aac audio discarding bytes from start of file (junk bytes header) using avaudiofile + avaudioplayernode (swift),swift,2024,mobile
stackoverflow,"{aws lambda function} unable to import module 'index': urllib3 v2.0 only supports openssl 1.1.1+, currently the 'ssl' module is compiled with openssl",python,2023,devops_cloud
